percentile,value,onefraconeminuspercentile
0.0,5650,1.00000000000000000000
0.05,80175,1.0526315789473684
0.23076923076923078,80988,1.30000000000000002
0.25,81031,1.3333333333333333
0.37500000000000006,81363,1.60000000000000015
0.4736842105263158,81673,1.9000000000000000
0.5,81710,2.0000000000000000
0.5454545454545455,81776,2.2000000000000002
0.6,81866,2.5000000000000000
0.6428571428571428,81970,2.7999999999999996
0.6774193548387096,82171,3.0999999999999993
0.7058823529411764,82248,3.3999999999999992
0.7297297297297297,82296,3.6999999999999996
0.7499999999999999,82330,3.9999999999999984
0.75,82330,4.0000000000000000
0.7674418604651162,82361,4.2999999999999985
0.7826086956521738,82385,4.5999999999999976
0.7959183673469388,82403,4.9000000000000006
0.8076923076923076,82419,5.1999999999999975
0.8181818181818181,82433,5.4999999999999975
0.8275862068965517,82449,5.7999999999999992
0.8360655737704917,82465,6.0999999999999962
0.8437499999999999,82481,6.3999999999999959
0.8507462686567163,82496,6.6999999999999947
0.8571428571428571,82511,6.9999999999999979
0.8630136986301369,82524,7.2999999999999954
0.8684210526315789,82539,7.5999999999999973
0.8734177215189873,82556,7.8999999999999974
0.8780487804878049,82582,8.2000000000000015
0.8823529411764706,82614,8.5000000000000009
0.8863636363636364,82656,8.8000000000000028
0.8901098901098901,82709,9.0999999999999992
0.8936170212765957,82762,9.3999999999999961
0.8969072164948454,82799,9.7000000000000037
0.9,82827,10.0000000000000000
0.9230769230769231,82952,13.0000000000000039
0.9375,83012,16.0000000000000000
0.9473684210526315,83056,18.9999999999999715
0.95,83067,20.0000000000000000
0.9545454545454546,83090,22.0000000000000264
0.96,83127,25.0000000000000000
0.9642857142857143,83158,28.0000000000000112
0.967741935483871,83186,31.0000000000000310
0.9705882352941176,83217,33.9999999999999456
0.972972972972973,83250,37.0000000000000370
0.975,83284,40.0000000000000000
0.9767441860465116,83330,42.9999999999999484
0.9782608695652174,83394,46.0000000000000184
0.9795918367346939,83456,49.0000000000000539
0.9807692307692307,83493,51.9999999999998128
0.9818181818181818,83520,54.9999999999999450
0.9827586206896551,83547,57.9999999999997564
0.9836065573770492,83568,61.0000000000000732
0.984375,83585,64.0000000000000000
0.9850746268656716,83599,66.9999999999998124
0.9857142857142858,83612,70.0000000000004200
0.9863013698630136,83625,72.9999999999994744
0.9868421052631579,83638,76.0000000000000304
0.9873417721518988,83651,79.0000000000004108
0.9878048780487805,83662,82.0000000000000820
0.9882352941176471,83673,85.0000000000002975
0.9886363636363636,83682,87.9999999999997184
0.989010989010989,83690,90.9999999999999090
0.9893617021276596,83697,94.0000000000002256
0.9896907216494846,83705,97.0000000000006014
0.99,83712,100.0000000000000000
0.9923076923076923,83775,129.9999999999998700
0.99375,83819,160.0000000000000000
0.9947368421052631,83861,189.9999999999979100
0.9954545454545455,83905,220.0000000000022000
0.996,83972,250.0000000000000000
0.9964285714285714,84077,279.9999999999977600
0.9967741935483871,84156,310.0000000000003100
0.9970588235294118,84209,340.0000000000040800
0.9972972972972973,84245,370.0000000000003700
0.9975,84272,400.0000000000000000
0.9976744186046511,84298,429.9999999999883900
0.9978260869565218,84320,460.0000000000128800
0.9979591836734694,84338,490.0000000000029400
0.9980769230769231,84354,520.0000000000062400
0.9981818181818182,84371,550.0000000000055000
0.9982758620689656,84386,580.0000000000278400
0.9983606557377049,84403,609.9999999999932900
0.9984375,84418,640.0000000000000000
0.9985074626865672,84432,670.0000000000160800
0.9985714285714286,84442,700.0000000000140000
0.9986301369863013,84457,729.9999999999627700
0.9986842105263158,84470,760.0000000000060800
0.9987341772151899,84487,790.0000000000165900
0.998780487804878,84507,819.9999999999672000
0.9988235294117647,84527,849.9999999999957500
0.9988636363636364,84552,880.0000000000281600
0.9989010989010989,84588,909.9999999999990900
0.9989361702127659,84635,939.9999999999492400
0.9989690721649485,84693,970.0000000000436500
0.999,84735,1000.0000000000000000
0.9992307692307693,84960,1300.0000000001170000
0.999375,85127,1600.0000000000000000
0.9994736842105263,85377,1899.9999999999430000
0.9995454545454545,85561,2199.9999999997800000
0.9996,85739,2500.0000000000000000
0.9996428571428572,85901,2800.0000000004480000
0.9996774193548387,86076,3099.9999999999070000
0.9997058823529412,86216,3400.0000000002720000
0.9997297297297297,86332,3699.9999999995930000
0.99975,86473,4000.0000000000000000
0.9997674418604651,86596,4299.9999999996990000
0.9997826086956522,86698,4600.0000000005520000
0.9997959183673469,86774,4899.9999999990690000
0.9998076923076923,86874,5199.9999999997920000
0.9998181818181818,86959,5499.9999999994500000
0.9998275862068966,87043,5800.0000000016240000
0.9998360655737705,87085,6100.0000000003050000
0.99984375,87224,6400.0000000000000000
0.9998507462686567,87354,6699.9999999992630000
0.9998571428571429,87414,7000.0000000021000000
0.9998630136986302,87513,7300.0000000033580000
0.9998684210526316,87631,7600.0000000012160000
0.9998734177215189,87751,7899.9999999945490000
0.9998780487804878,87811,8199.9999999996720000
0.9998823529411764,87946,8499.9999999949000000
0.9998863636363636,88041,8799.9999999971840000
0.9998901098901098,88266,9099.9999999925380000
0.9998936170212765,88805,9399.9999999915400000
0.9998969072164948,90698,9699.9999999957320000
0.9999,91173,10000.0000000000000000
0.9999230769230769,107853,12999.9999999961000000
0.9999375,134080,16000.000000000000
0.9999473684210526,144084,18999.9999999886000000
0.9999545454545454,144848,21999.9999999736000000
0.99996,145240,25000.000000000000
0.9999642857142857,148962,27999.9999999888000000
0.9999677419354839,178981,31000.0000000279000000
0.9999705882352942,213334,34000.0000000952000000
0.9999729729729729,278866,36999.9999999001000000
0.999975,313194,40000.000000000000
0.9999767441860465,374185,42999.9999999785000000
0.9999782608695652,402153,45999.9999999632000000
0.9999795918367347,454815,49000.0000000147000000
0.9999807692307693,474065,52000.0000001872000000
0.9999818181818182,478611,55000.0000000550000000
0.9999827586206896,502019,57999.9999998144000000
0.9999836065573771,512931,61000.0000001891000000
0.999984375,567574,64000.000000000000
0.9999850746268657,573920,67000.0000001273000000
0.9999857142857143,578463,70000.0000000700000000
0.999986301369863,600341,72999.999999927000000
0.9999868421052631,601885,75999.9999996656000000
0.9999873417721519,612806,79000.0000000079000000
0.9999878048780488,612806,82000.0000001312000000
0.9999882352941176,654587,84999.9999996600000000
0.9999886363636363,667427,87999.9999995072000000
0.9999890109890109,667427,90999.9999992629000000
0.9999893617021277,673805,94000.0000003572000000
0.9999896907216494,673805,96999.9999992046000000
0.99999,678344,100000.000000000000
0.9999923076923077,754446,130000.0000001300000000
0.99999375,773664,160000.000000000000
0.9999947368421053,800091,190000.0000013300000000
0.9999954545454546,801612,220000.0000026400000000
0.999996,812551,250000.000000000000
0.9999964285714286,854306,280000.0000022400000000
0.9999967741935484,854306,310000.0000012400000000
0.9999970588235294,867210,339999.9999986400000000
0.9999972972972972,867210,369999.9999866800000005
0.9999975,867210,400000.000000000000
0.9999976744186047,878101,430000.0000090300000002
0.9999978260869565,878101,459999.9999954000000000
0.9999979591836735,878101,490000.0000073500000001
0.999998076923077,878101,520000.000020800000001
0.9999981818181818,878101,549999.9999945000000001
0.999998275862069,899945,580000.000011600000000
0.9999983606557377,899945,609999.9999981700000000
0.9999984375,899945,640000.000000000000
0.9999985074626866,899945,670000.0000147400000003
0.9999985714285714,899945,699999.9999860000000003
0.9999986301369863,899945,729999.9999992700000000
0.9999986842105263,899945,759999.9999908800000001
0.9999987341772152,899945,790000.0000063200000001
0.9999987804878049,899945,820000.0000147600000003
0.9999988235294117,901517,849999.9999532500000026
0.9999988636363636,901517,879999.9999718400000009
0.9999989010989011,901517,910000.0000009100000000
0.9999989361702127,901517,939999.9999417200000036
0.9999989690721649,901517,969999.9999544100000021
0.999999,901517,1000000.000000000000
0.9999992307692308,901517,1300000.0000520000000021
0.999999375,901517,1600000.000000000000
0.9999994736842105,912446,1899999.9999050000000047
0.9999995454545455,912446,2200000.0002200000000220
0.9999996,912446,2500000.000000000000
0.9999996428571428,912446,2799999.9995520000000717
0.9999996774193548,912446,3099999.9996280000000446
0.999999705882353,912446,3400000.000680000000136
0.9999997297297297,912446,3699999.9995930000000448
0.99999975,912446,4000000.000000000000
0.9999997674418605,912446,4300000.0006450000000968
0.9999997826086956,912446,4599999.9988960000002650
0.9999997959183673,912446,4899999.9988730000002592
0.9999998076923077,912446,5200000.0002080000000083
0.9999998181818182,912446,5500000.0005500000000550
0.9999998275862069,912446,5800000.0001160000000023
0.9999998360655737,912446,6099999.9973770000011279
0.99999984375,912446,6400000.000000000000
0.9999998507462686,912446,6699999.9974540000009675
0.9999998571428571,912446,6999999.9979000000006300
0.9999998630136986,912446,7299999.9983940000003533
0.9999998684210526,912446,7599999.9981760000004378
0.9999998734177216,912446,7900000.0050560000032358
0.9999998780487804,912446,8199999.9940960000042509
0.9999998823529411,912446,8499999.9944750000035912
0.9999998863636363,912446,8799999.9950720000027597
0.9999998901098901,912446,9099999.9991810000000737
0.9999998936170212,912446,9399999.9932320000048730
0.9999998969072165,912446,9700000.0004850000000243
0.9999999,912446,10000000.000000000000
0.9999999230769231,912446,13000000.0039000000011700
0.9999999375,912446,16000000.000000000000
0.999999947368421,912446,18999999.981000000019000
0.9999999545454545,912446,21999999.9780000000220000
0.99999996,912446,25000000.000000000000
0.9999999642857142,912446,27999999.9328000001612800
0.9999999677419354,912446,30999999.9194000002095600
0.9999999705882353,912446,34000000.0068000000013600
0.9999999729729729,912446,36999999.9001000002697300
0.999999975,912446,40000000.000000000000
0.9999999767441861,912446,43000000.0989000002274700
0.9999999782608696,912446,46000000.0736000001177600
0.9999999795918367,912446,48999999.9167000001416100
0.9999999807692308,912446,52000000.0832000001331200
0.9999999818181818,912446,54999999.9450000000550000
0.9999999827586207,912446,58000000.0348000000208800
0.9999999836065574,912446,61000000.0854000001195600
0.999999984375,912446,64000000.000000000000
0.9999999850746268,912446,66999999.7052000012971200
0.9999999857142857,912446,69999999.9300000000700000
0.9999999863013699,912446,73000000.1971000005321700
0.9999999868421052,912446,75999999.6352000017510400
0.9999999873417722,912446,79000000.3002000011407600
0.9999999878048781,912446,82000000.3444000014464800
0.9999999882352941,912446,84999999.8725000001912500
0.9999999886363636,912446,87999999.7184000009011200
0.999999989010989,912446,90999999.909000000091000
0.9999999893617021,912446,93999999.7556000006354400
0.9999999896907217,912446,97000000.4753000023289700
