percentile,value,onefraconeminuspercentile
0.0,4523,1.00000000000000000000
0.05,5262,1.0526315789473684
0.23076923076923078,6565,1.30000000000000002
0.25,6576,1.3333333333333333
0.37500000000000006,7372,1.60000000000000015
0.4736842105263158,7584,1.9000000000000000
0.5,7607,2.0000000000000000
0.5454545454545455,7665,2.2000000000000002
0.6,7821,2.5000000000000000
0.6428571428571428,8538,2.7999999999999996
0.6774193548387096,8668,3.0999999999999993
0.7058823529411764,8728,3.3999999999999992
0.7297297297297297,8784,3.6999999999999996
0.7499999999999999,8813,3.9999999999999984
0.75,8813,4.0000000000000000
0.7674418604651162,8827,4.2999999999999985
0.7826086956521738,8837,4.5999999999999976
0.7959183673469388,8848,4.9000000000000006
0.8076923076923076,8862,5.1999999999999975
0.8181818181818181,8882,5.4999999999999975
0.8275862068965517,8904,5.7999999999999992
0.8360655737704917,8955,6.0999999999999962
0.8437499999999999,9012,6.3999999999999959
0.8507462686567163,9701,6.6999999999999947
0.8571428571428571,9741,6.9999999999999979
0.8630136986301369,9776,7.2999999999999954
0.8684210526315789,9814,7.5999999999999973
0.8734177215189873,9826,7.8999999999999974
0.8780487804878049,9834,8.2000000000000015
0.8823529411764706,9840,8.5000000000000009
0.8863636363636364,9844,8.8000000000000028
0.8901098901098901,9848,9.0999999999999992
0.8936170212765957,9851,9.3999999999999961
0.8969072164948454,9854,9.7000000000000037
0.9,9857,10.0000000000000000
0.9230769230769231,9887,13.0000000000000039
0.9375,9921,16.0000000000000000
0.9473684210526315,9945,18.9999999999999715
0.95,9952,20.0000000000000000
0.9545454545454546,9964,22.0000000000000264
0.96,9979,25.0000000000000000
0.9642857142857143,9990,28.0000000000000112
0.967741935483871,10000,31.0000000000000310
0.9705882352941176,10009,33.9999999999999456
0.972972972972973,10017,37.0000000000000370
0.975,10024,40.0000000000000000
0.9767441860465116,10030,42.9999999999999484
0.9782608695652174,10036,46.0000000000000184
0.9795918367346939,10040,49.0000000000000539
0.9807692307692307,10044,51.9999999999998128
