percentile,value,onefraconeminuspercentile
0.0,4115,1.00000000000000000000
0.05,5292,1.0526315789473684
0.23076923076923078,15079,1.30000000000000002
0.25,16608,1.3333333333333333
0.37500000000000006,23167,1.60000000000000015
0.4736842105263158,28212,1.9000000000000000
0.5,29404,2.0000000000000000
0.5454545454545455,32869,2.2000000000000002
0.6,36044,2.5000000000000000
0.6428571428571428,37883,2.7999999999999996
0.6774193548387096,39711,3.0999999999999993
0.7058823529411764,42213,3.3999999999999992
0.7297297297297297,42751,3.6999999999999996
0.7499999999999999,43307,3.9999999999999984
0.75,43307,4.0000000000000000
0.7674418604651162,45152,4.2999999999999985
0.7826086956521738,46367,4.5999999999999976
0.7959183673469388,47204,4.9000000000000006
0.8076923076923076,47477,5.1999999999999975
0.8181818181818181,47616,5.4999999999999975
0.8275862068965517,47773,5.7999999999999992
0.8360655737704917,48065,6.0999999999999962
0.8437499999999999,48373,6.3999999999999959
0.8507462686567163,49171,6.6999999999999947
0.8571428571428571,50273,6.9999999999999979
0.8630136986301369,50754,7.2999999999999954
0.8684210526315789,51122,7.5999999999999973
0.8734177215189873,51511,7.8999999999999974
0.8780487804878049,51829,8.2000000000000015
0.8823529411764706,52043,8.5000000000000009
0.8863636363636364,52204,8.8000000000000028
0.8901098901098901,52279,9.0999999999999992
0.8936170212765957,52335,9.3999999999999961
0.8969072164948454,52380,9.7000000000000037
0.9,52419,10.0000000000000000
0.9230769230769231,52935,13.0000000000000039
0.9375,53965,16.0000000000000000
0.9473684210526315,56633,18.9999999999999715
0.95,56860,20.0000000000000000
0.9545454545454546,57099,22.0000000000000264
0.96,57205,25.0000000000000000
0.9642857142857143,57271,28.0000000000000112
0.967741935483871,57322,31.0000000000000310
0.9705882352941176,57370,33.9999999999999456
0.972972972972973,57412,37.0000000000000370
0.975,57455,40.0000000000000000
0.9767441860465116,57504,42.9999999999999484
0.9782608695652174,57563,46.0000000000000184
0.9795918367346939,57648,49.0000000000000539
0.9807692307692307,57724,51.9999999999998128
0.9818181818181818,57781,54.9999999999999450
0.9827586206896551,57829,57.9999999999997564
0.9836065573770492,57867,61.0000000000000732
0.984375,57901,64.0000000000000000
0.9850746268656716,57934,66.9999999999998124
0.9857142857142858,57967,70.0000000000004200
0.9863013698630136,58000,72.9999999999994744
0.9868421052631579,58033,76.0000000000000304
0.9873417721518988,58067,79.0000000000004108
0.9878048780487805,58105,82.0000000000000820
0.9882352941176471,58159,85.0000000000002975
0.9886363636363636,58232,87.9999999999997184
0.989010989010989,58340,90.9999999999999090
0.9893617021276596,58434,94.0000000000002256
0.9896907216494846,58516,97.0000000000006014
0.99,58603,100.0000000000000000
0.9923076923076923,61750,129.9999999999998700
0.99375,61981,160.0000000000000000
0.9947368421052631,62167,189.9999999999979100
0.9954545454545455,62286,220.0000000000022000
0.996,62372,250.0000000000000000
0.9964285714285714,62455,279.9999999999977600
0.9967741935483871,62538,310.0000000000003100
0.9970588235294118,62634,340.0000000000040800
0.9972972972972973,62763,370.0000000000003700
0.9975,62875,400.0000000000000000
0.9976744186046511,62966,429.9999999999883900
0.9978260869565218,63069,460.0000000000128800
0.9979591836734694,63189,490.0000000000029400
0.9980769230769231,63438,520.0000000000062400
0.9981818181818182,63857,550.0000000000055000
0.9982758620689656,66720,580.0000000000278400
0.9983606557377049,67400,609.9999999999932900
0.9984375,68153,640.0000000000000000
0.9985074626865672,71069,670.0000000000160800
0.9985714285714286,71802,700.0000000000140000
0.9986301369863013,72252,729.9999999999627700
0.9986842105263158,72707,760.0000000000060800
0.9987341772151899,73439,790.0000000000165900
0.998780487804878,75844,819.9999999999672000
0.9988235294117647,76457,849.9999999999957500
0.9988636363636364,76787,880.0000000000281600
0.9989010989010989,77066,909.9999999999990900
0.9989361702127659,77355,939.9999999999492400
0.9989690721649485,77646,970.0000000000436500
0.999,78062,1000.0000000000000000
0.9992307692307693,81995,1300.0000000001170000
0.999375,84372,1600.0000000000000000
0.9994736842105263,85418,1899.9999999999430000
0.9995454545454545,86156,2199.9999999997800000
0.9996,90510,2500.0000000000000000
0.9996428571428572,91146,2800.0000000004480000
0.9996774193548387,91446,3099.9999999999070000
0.9997058823529412,91688,3400.0000000002720000
0.9997297297297297,91911,3699.9999999995930000
0.99975,92107,4000.0000000000000000
0.9997674418604651,92324,4299.9999999996990000
0.9997826086956522,92602,4600.0000000005520000
0.9997959183673469,92978,4899.9999999990690000
0.9998076923076923,94042,5199.9999999997920000
0.9998181818181818,95477,5499.9999999994500000
0.9998275862068966,95714,5800.0000000016240000
0.9998360655737705,95924,6100.0000000003050000
0.99984375,96057,6400.0000000000000000
0.9998507462686567,96167,6699.9999999992630000
0.9998571428571429,96259,7000.0000000021000000
0.9998630136986302,96332,7300.0000000033580000
0.9998684210526316,96394,7600.0000000012160000
0.9998734177215189,96464,7899.9999999945490000
0.9998780487804878,96532,8199.9999999996720000
0.9998823529411764,96593,8499.9999999949000000
0.9998863636363636,96656,8799.9999999971840000
0.9998901098901098,96703,9099.9999999925380000
0.9998936170212765,96759,9399.9999999915400000
0.9998969072164948,96804,9699.9999999957320000
0.9999,96854,10000.0000000000000000
0.9999230769230769,97280,12999.9999999961000000
0.9999375,97797,16000.000000000000
0.9999473684210526,99588,18999.9999999886000000
0.9999545454545454,100591,21999.9999999736000000
0.99996,100906,25000.000000000000
0.9999642857142857,101118,27999.9999999888000000
0.9999677419354839,101232,31000.0000000279000000
0.9999705882352942,101333,34000.0000000952000000
0.9999729729729729,101415,36999.9999999001000000
0.999975,101503,40000.000000000000
0.9999767441860465,101553,42999.9999999785000000
0.9999782608695652,101611,45999.9999999632000000
0.9999795918367347,101689,49000.0000000147000000
0.9999807692307693,101743,52000.0000001872000000
0.9999818181818182,101795,55000.0000000550000000
0.9999827586206896,101850,57999.9999998144000000
0.9999836065573771,101887,61000.0000001891000000
0.999984375,101916,64000.000000000000
0.9999850746268657,101952,67000.0000001273000000
0.9999857142857143,101976,70000.0000000700000000
0.999986301369863,102011,72999.999999927000000
0.9999868421052631,102052,75999.9999996656000000
0.9999873417721519,102075,79000.0000000079000000
0.9999878048780488,102094,82000.0000001312000000
0.9999882352941176,102118,84999.9999996600000000
0.9999886363636363,102147,87999.9999995072000000
0.9999890109890109,102187,90999.9999992629000000
0.9999893617021277,102226,94000.0000003572000000
0.9999896907216494,102251,96999.9999992046000000
0.99999,102274,100000.000000000000
0.9999923076923077,102454,130000.0000001300000000
0.99999375,102704,160000.000000000000
0.9999947368421053,102883,190000.0000013300000000
0.9999954545454546,103006,220000.0000026400000000
0.999996,103204,250000.000000000000
0.9999964285714286,103369,280000.0000022400000000
0.9999967741935484,103558,310000.0000012400000000
0.9999970588235294,103856,339999.9999986400000000
0.9999972972972972,104054,369999.9999866800000005
0.9999975,104329,400000.000000000000
0.9999976744186047,104455,430000.0000090300000002
0.9999978260869565,104645,459999.9999954000000000
0.9999979591836735,104726,490000.0000073500000001
0.999998076923077,104823,520000.000020800000001
